4.873924434702365	3.039048233949199	2.764495523053904	2.6196418978235627
2.5715807292654875	3.1797750569503247	2.872662270898507	2.6374236529604307
2.6093345264677246	3.1967887889223006	3.0641388665550746	3.174854247348765
4.520433929334032	3.2595663504646977	2.678373209317797	2.695268833436728
3.625442032530493	2.819429922143609	3.8421620555600184	4.012812079215834
3.0536309749607704	3.2928706246767145	2.885309582577871	2.615052339511001
2.9878611576870937	2.7158251955592445	3.475818891255292	2.5563695691494215
2.7685702590391856	3.1207429358532477	3.394767376742479	3.9235386499457925
2.9930916112201453	2.9231053058567165	3.1475605087466985	2.706224739357471
3.080705377883933	3.1394894433831078	2.8686616847267534	3.9929126492877742
2.9514196941267077	2.7741930122572205	5.514301472415964	5.079941050025659
3.385356039440982	3.8594935436855433	5.024250240672161	4.9332619579861845
2.8706182656337345	3.1094106254634024	2.6285138361172797	4.451284533550485
4.22621309118709	5.002077187361404	2.666058101884367	4.982000701535571
2.613011818486749	3.238492859946488	3.6674359957701483	2.569763231526659
2.6219310988536	4.047999516658391	2.87555135496114	2.8627906320565053
2.687642993023716	2.691272983971326	4.942996262496293	2.6407003247717675
2.732922395659673	2.9865329621000196	3.1571863115922514	3.031138327283621
3.427661585281281	3.2024577072943963	3.553608622588357	3.880482423106024
2.7661128510522754	3.4734584452609543	3.475037109503868	3.7573233170248455
2.656570026199016	3.000269718367125	3.501444831721516	3.253878639183548
3.0419914416485656	2.902097242756809	4.7056166780023485	3.560147115553617
3.112177175286003	3.0031507163459503	2.931435430808865	2.867796288853277
3.076993487509909	3.0031507163459503	3.085951058636214	3.301266509795851
4.101931634319291	3.012529302517927	2.6379079951668487	2.9606473008321625
3.8473182910250627	3.115532833901189	2.62014140472474	3.031779052150087
3.4769311918458583	2.619458443357236	2.6841245816804133	3.0727601649302723
3.8524972367735306	2.6826015110405854	2.695654051401406	3.047050331494881
4.317371915691501	4.467560313270815	3.046895899786037	2.8394244329658958
3.0627376347942135	3.353239589081933	2.9478007997387277	4.015722409642836
3.0570919655951445	2.9021207281238732	3.217006331160321	2.6968351136358732
2.854824711622678	3.18163935920062	3.0170185291187517	5.724066740282068
4.425944374883221	3.181152424631364	3.8663771611275344	2.683577305973339
3.082740366625769	3.1378422320300996	5.621982380583168	2.8196020611681685
2.56440790102666	4.505136327889659	5.735227060478516	4.448936954253179
2.765665375204777	4.711849721033596	2.6336506392258068	3.9488492839632405
2.6900247502592145	3.923593903945828	3.2062285781926367	3.088857529606706
2.5710307959683445	3.983540937338158	3.0158446069570966	4.071893108834819
3.3668538716682512	2.644765251776656	4.589716512167588	2.829829515527579
4.930428667888957	2.825075179384402	4.463979557971449	2.9180722557363996
4.665700044263216	3.9671131669648196	2.821722448284856	5.203945397929589
4.302502286675785	4.475979517161814	4.522538038896071	3.1402053003760653
3.449329689223276	5.394986141899287	4.038350443064478	2.876940128083496
3.187987138598849	6.208881988581345	2.5780416913814634	2.981104521562263
2.6848379169107535	3.3305627700834424	3.8224615883354485	3.2866120097472145
3.478425629012178	2.9709394145456356	2.9551307272442755	2.8489980139582993
2.7553481978811214	2.711996220419311	2.936931273460079	3.6378371251596424
3.3321165626056577	4.533663690514836	2.822211077383677	3.063552926120189
2.862141810692423	3.0237717519167764	3.3061241607240417	3.27840248718057
3.1974470618082127	5.225132899962958	2.8490418053007938	3.488158581251934
2.9435824555612005	4.108627108735465	2.885533066103096	2.626642597599268
4.4740256944472945	2.887028269227093	2.7201759408365445	2.730895649906959
2.6799042032262568	2.6968253830377167	2.9526199522622427	2.6171402584693517
2.6286380415359263	2.6047262672961358	3.1151792593311014	3.146048907570707
3.105300147593828	3.3179656233975328	2.746817588165465	3.0453423587484
3.105300147593828	2.7027013754146787	2.579238337426617	3.035950449323583
2.636672209815038	2.5617214533629067	2.9688276292884397	2.7179978188139415
6.342314330195465	2.6271625927373976	3.579724868584314	3.3903230779340165
2.5990585530817487	2.7381848429297935	4.524547036026586	3.2496442260798517
2.709552806489991	2.7625213871884373	3.357562129208639	2.6579102656426525
2.593203742198836	2.604617902656933	2.9124194488747173	2.6747100778405395
2.57350386216752	4.933459887634741	3.4523301075059925	2.6357423045563504
2.6666462053448736	3.728295598908289	2.8045838172816966	5.35129676077709
3.4057244030568117	4.192920236703228	3.665901992785515	4.468830216255154
2.6323774114088083	2.741638860340272	2.786818243855829	2.6401574449869276
3.510855838167292	2.6889619342822613	2.618984015885511	2.60943255161126
2.757611358820518	2.7093328839007196	3.451715399987076	2.6581339323890165
2.785356949227679	3.949000970933918	3.348514429403907	2.628395078595318
2.6970405840919547	2.596087822524457	3.042067273382737	2.624794872356547
2.6570181700034006	2.6418138727998377	2.791599930082857	3.8575914278141696
2.781852322718589	2.7033459032013383	2.9827765404709474	3.4355280942611475
2.5763996483978246	2.9855203723616173	3.0359963741493416	2.6722906290635278
2.7721925472129674	3.0461330129980846	2.6762888990948603	3.161023779980341
2.579410343704975	2.664866639321196	3.0768042890414797	3.598084716176325
3.506290436887508	5.60670586908588	2.8122502352588654	2.953796795795118
3.2269688963419707	2.671417456447124	2.6256169943087855	4.910434468134861
2.6146265946594496	2.785070096438592	3.244732650143757	2.636757675936483
2.5618406508528357	3.092155062932446	2.8380660066335808	2.6423484869171254
2.557395628809206	3.376342803743305	3.0336110670706806	3.5347742125986015
2.5661092787619237	3.7764567110217664	2.8298726836736687	3.0590040140911787
2.5702620918376278	2.9744890070309618	3.5724585508009623	2.956161722054358
2.5460094143949177	4.007919699885293	2.944149272692654	3.1237669062316904
3.4168028044059193	3.9740749629010774	3.8421619461086065	3.358189312774523
4.240304970223313	3.905691900857372	4.055953267373102	4.043306024350487
2.7596391252741874	4.419895376486764	2.802385101541566	2.869413312656992
3.693850818678477	2.57742945623078	2.7871911234846642	2.6026611325963924
2.632837428925056	2.5995279419813313	2.9147455079889366	2.85582118004027
4.998958665116011	5.051299912494423	2.792523806416546	5.003370806732757
2.6006215215264548	4.99885690738056	2.6245576167487124	2.91396681944123
2.6099097306884116	2.601414948963031	2.601990119050663	2.9800044847560363
2.883383772187225	2.6547617530530485	2.703450981476123	5.97079593923117
2.9248737278197794	2.694289874815788	2.759596508331556	5.7241941908181495
3.438417140219112	3.2705163271612823	3.345221574481731	2.5522563282860746
2.6628006393703147	3.1219059784602563	2.571174234881904	2.550237487937688
3.303651673069963	3.2620424222661226	2.6031550054198993	2.8446481609544048
2.784008011576028	3.0056912515884036	3.411391316290655	2.7184699921812605
3.790025549847087	2.7486947891948823	3.074221088059396	2.551599189696981
2.6798229855577915	3.122635602430436	2.9382484009606302	2.750028522311934
2.673305425251086	3.7376277171455214	2.692898569579854	2.6011970733696534
3.0562493917338975	3.4540732695282204	2.609964518581391	4.340698436411376
3.4771768370512186	3.131723234794946	2.6165230011682334	2.624319636535117
3.1040482181676925	3.295708603623818	3.163471962172747	2.643939211668155
4.294685658093203	4.263275630957947	2.72638689421431	3.267719886967734
2.725705294398726	3.83412850454841	5.085488399403922	2.9191020619044687
2.8595501450472103	2.884674574954102	2.62427317059149	3.5192995612968945
3.9727298214325604	2.941610716818875	6.084588411292681	3.514699714988802
3.4638766480775782	2.7618090594319105	2.602344353552628	2.625020309716953
